split,image_width,image_height,bbox_width,bbox_height,bbox_ratio
test,1920,1080,21,18,0.00018229166666666667
test,1920,1080,40,24,0.000462962962962963
test,1920,1080,75,45,0.0016276041666666667
test,1920,1080,110,63,0.0033420138888888887
test,1920,1080,102,47,0.0023119212962962963
test,1920,1080,84,35,0.0014178240740740742
test,1920,1080,64,30,0.000925925925925926
test,1920,1080,39,24,0.00045138888888888887
test,1920,1080,34,17,0.00027874228395061726
test,1920,1080,58,38,0.0010628858024691358
test,1920,1080,63,34,0.001032986111111111
test,1920,1080,50,21,0.0005063657407407407
test,1920,1080,56,26,0.0007021604938271605
test,1920,1080,43,36,0.0007465277777777778
test,1920,1080,100,38,0.0018325617283950616
test,1920,1080,80,35,0.0013503086419753086
test,1920,1080,54,35,0.0009114583333333333
test,1920,1080,30,14,0.0002025462962962963
test,1920,1080,37,16,0.00028549382716049385
test,1920,1080,40,17,0.0003279320987654321
test,1920,1080,33,19,0.0003023726851851852
test,1920,1080,38,21,0.00038483796296296297
test,1920,1080,30,21,0.00030381944444444445
test,1920,1080,35,16,0.0002700617283950617
test,1920,1080,35,14,0.000236304012345679
test,1920,1080,35,15,0.00025318287037037036
test,1920,1080,41,22,0.0004349922839506173
test,1920,1080,27,15,0.0001953125
test,1920,1080,19,15,0.00013744212962962964
test,1920,1080,18,15,0.00013020833333333333
test,1920,1080,22,17,0.00018036265432098766
test,1920,1080,52,30,0.0007523148148148148
test,1920,1080,44,21,0.00044560185185185187
test,1920,1080,42,24,0.0004861111111111111
test,1920,1080,78,39,0.0014670138888888888
test,1920,1080,46,10,0.00022183641975308642
test,1920,1080,31,23,0.00034384645061728397
test,1920,1080,33,15,0.00023871527777777777
test,1920,1080,19,10,9.162808641975309e-05
test,1920,1080,51,24,0.0005902777777777778
test,1920,1080,25,14,0.00016878858024691357
test,1920,1080,24,19,0.0002199074074074074
test,1920,1080,24,18,0.00020833333333333335
test,1920,1080,22,18,0.00019097222222222223
test,1920,1080,31,14,0.00020929783950617283
test,1920,1080,28,15,0.0002025462962962963
test,1920,1080,39,26,0.0004890046296296296
test,1920,1080,41,17,0.0003361304012345679
test,1920,1080,33,14,0.00022280092592592593
test,1920,1080,34,21,0.0003443287037037037
test,1920,1080,35,17,0.0002869405864197531
test,1920,1080,21,15,0.00015190972222222222
test,1920,1080,35,26,0.00043885030864197533
test,1920,1080,39,16,0.00030092592592592595
test,1920,1080,33,17,0.00027054398148148147
test,1920,1080,24,18,0.00020833333333333335
test,1920,1080,35,24,0.0004050925925925926
test,1920,1080,45,26,0.0005642361111111111
test,1920,1080,21,13,0.00013165509259259258
test,1920,1080,26,15,0.0001880787037037037
test,1920,1080,21,15,0.00015190972222222222
test,1920,1080,17,13,0.00010657793209876543
test,1920,1080,27,14,0.00018229166666666667
test,1920,1080,46,19,0.0004214891975308642
test,1920,1080,42,20,0.0004050925925925926
test,1920,1080,24,19,0.0002199074074074074
test,1920,1080,14,13,8.777006172839507e-05
test,1920,1080,19,14,0.0001282793209876543
test,1920,1080,29,12,0.00016782407407407406
test,1920,1080,26,16,0.00020061728395061727
test,1920,1080,22,14,0.00014853395061728396
test,1920,1080,21,13,0.00013165509259259258
test,1920,1080,30,17,0.00024594907407407405
test,1920,1080,34,20,0.0003279320987654321
test,1920,1080,37,26,0.00046392746913580246
test,1920,1080,45,19,0.0004123263888888889
test,1920,1080,43,18,0.0003732638888888889
test,1920,1080,46,31,0.0006876929012345679
test,1920,1080,51,28,0.0006886574074074074
test,1920,1080,41,23,0.00045476466049382714
test,1920,1080,43,21,0.00043547453703703706
test,1920,1080,95,46,0.002107445987654321
test,1920,1080,79,52,0.0019810956790123455
test,1920,1080,49,36,0.0008506944444444444
test,1920,1080,35,25,0.00042197145061728393
test,1920,1080,29,23,0.00032166280864197533
test,1920,1080,42,28,0.0005671296296296297
test,1920,1080,46,22,0.0004880401234567901
test,1920,1080,48,22,0.0005092592592592592
test,1920,1080,46,27,0.0005989583333333333
test,1920,1080,30,26,0.0003761574074074074
test,1920,1080,44,22,0.00046682098765432096
test,1920,1080,33,20,0.00031828703703703706
test,1920,1080,21,16,0.00016203703703703703
test,1920,1080,38,19,0.0003481867283950617
test,1920,1080,31,15,0.00022424768518518518
test,1920,1080,27,18,0.000234375
test,1920,1080,45,21,0.0004557291666666667
test,1920,1080,40,21,0.0004050925925925926
test,1920,1080,33,20,0.00031828703703703706
test,1920,1080,28,21,0.00028356481481481483
test,1920,1080,45,33,0.0007161458333333333
test,1920,1080,24,12,0.0001388888888888889
test,1920,1080,63,28,0.0008506944444444444
test,1920,1080,43,24,0.0004976851851851852
test,1920,1080,41,22,0.0004349922839506173
test,1920,1080,34,17,0.00027874228395061726
test,1920,1080,36,22,0.00038194444444444446
test,1920,1080,22,11,0.00011670524691358024
test,1920,1080,37,15,0.00026765046296296297
test,1920,1080,37,18,0.00032118055555555556
test,1920,1080,50,19,0.0004581404320987654
test,1920,1080,44,16,0.00033950617283950616
test,1920,1080,32,18,0.0002777777777777778
test,1920,1080,23,18,0.0001996527777777778
test,1920,1080,33,22,0.00035011574074074074
test,1920,1080,28,19,0.0002565586419753086
test,1920,1080,39,28,0.0005266203703703703
test,1920,1080,70,52,0.0017554012345679013
test,1920,1080,55,29,0.0007691936728395062
test,1920,1080,29,22,0.0003076774691358025
test,1920,1080,61,54,0.0015885416666666667
test,1920,1080,160,89,0.006867283950617284
test,1920,1080,96,34,0.001574074074074074
test,1920,1080,53,50,0.0012779706790123457
test,1920,1080,50,33,0.0007957175925925925
test,1920,1080,38,20,0.00036651234567901237
test,1920,1080,55,47,0.0012466242283950618
test,1920,1080,54,35,0.0009114583333333333
test,1920,1080,62,46,0.0013753858024691359
test,1920,1080,65,43,0.0013478973765432098
test,1920,1080,37,34,0.0006066743827160494
test,1920,1080,70,57,0.0019241898148148148
test,1920,1080,41,28,0.0005536265432098766
test,1920,1080,47,33,0.000747974537037037
test,1920,1080,48,30,0.0006944444444444445
test,1920,1080,39,32,0.0006018518518518519
test,1920,1080,42,27,0.000546875
test,1920,1080,37,25,0.0004460841049382716
test,1920,1080,56,47,0.00126929012345679
test,1920,1080,57,55,0.0015118634259259258
test,1920,1080,59,31,0.0008820408950617284
test,1920,1080,57,34,0.0009346064814814815
test,1920,1080,40,34,0.0006558641975308642
test,1920,1080,46,28,0.000621141975308642
test,1920,1080,48,27,0.000625
test,1920,1080,41,28,0.0005536265432098766
test,1920,1080,29,18,0.0002517361111111111
test,1920,1080,23,18,0.0001996527777777778
test,1920,1080,35,25,0.00042197145061728393
test,1920,1080,44,33,0.0007002314814814815
test,1920,1080,72,54,0.001875
test,1920,1080,28,17,0.00022955246913580247
test,1920,1080,24,21,0.00024305555555555555
test,1920,1080,20,14,0.00013503086419753085
test,1920,1080,30,25,0.0003616898148148148
test,1920,1080,23,24,0.0002662037037037037
test,1920,1080,34,21,0.0003443287037037037
test,1920,1080,30,24,0.00034722222222222224
test,1920,1080,24,15,0.00017361111111111112
test,1920,1080,30,26,0.0003761574074074074
test,1920,1080,31,18,0.0002690972222222222
test,1920,1080,56,35,0.000945216049382716
test,1920,1080,56,53,0.0014313271604938272
test,1920,1080,39,36,0.0006770833333333334
test,1920,1080,44,37,0.000785108024691358
test,1920,1080,44,28,0.0005941358024691358
test,1920,1080,32,20,0.00030864197530864197
test,1920,1080,30,27,0.000390625
test,1920,1080,35,29,0.0004894868827160494
test,1920,1080,36,29,0.0005034722222222222
test,1920,1080,27,19,0.00024739583333333335
test,1920,1080,43,35,0.0007257908950617284
test,1920,1080,45,38,0.0008246527777777778
test,1920,1080,35,28,0.000472608024691358
test,1920,1080,27,27,0.0003515625
test,1920,1080,21,15,0.00015190972222222222
test,1920,1080,19,16,0.00014660493827160494
test,1920,1080,40,32,0.0006172839506172839
test,1920,1080,28,22,0.0002970679012345679
test,1920,1080,27,20,0.00026041666666666666
test,1920,1080,26,21,0.00026331018518518516
test,1920,1080,25,21,0.00025318287037037036
test,1920,1080,25,17,0.00020495756172839505
test,1920,1080,27,18,0.000234375
test,1920,1080,22,14,0.00014853395061728396
test,1920,1080,22,17,0.00018036265432098766
test,1920,1080,27,9,0.0001171875
test,1920,1080,28,18,0.00024305555555555555
test,1920,1080,33,18,0.00028645833333333333
test,1920,1080,22,17,0.00018036265432098766
test,1920,1080,48,33,0.0007638888888888889
test,1920,1080,49,38,0.0008979552469135803
test,1920,1080,53,20,0.0005111882716049383
test,1920,1080,49,21,0.0004962384259259259
test,1920,1080,69,44,0.0014641203703703704
test,1920,1080,50,22,0.0005304783950617284
test,1920,1080,43,19,0.0003940007716049383
test,1920,1080,67,36,0.0011631944444444443
test,1920,1080,83,41,0.0016411072530864198
test,1920,1080,25,22,0.0002652391975308642
test,1920,1080,22,17,0.00018036265432098766
test,1920,1080,28,27,0.00036458333333333335
test,1920,1080,43,39,0.000808738425925926
test,1920,1080,29,23,0.00032166280864197533
test,1920,1080,38,30,0.0005497685185185186
test,1920,1080,34,28,0.00045910493827160494
test,1920,1080,41,29,0.0005733989197530864
test,1920,1080,38,34,0.0006230709876543209
test,1920,1080,50,39,0.0009403935185185185
test,1920,1080,58,43,0.0012027391975308643
test,1920,1080,39,32,0.0006018518518518519
test,1920,1080,44,26,0.0005516975308641975
test,1920,1080,65,34,0.0010657793209876544
test,1920,1080,48,31,0.0007175925925925926
test,1920,1080,49,36,0.0008506944444444444
test,1920,1080,42,24,0.0004861111111111111
test,1920,1080,33,23,0.0003660300925925926
test,1920,1080,41,37,0.0007315779320987654
test,1920,1080,65,26,0.0008150077160493827
test,1920,1080,39,26,0.0004890046296296296
test,1920,1080,37,19,0.00033902391975308645
test,1920,1080,62,38,0.0011361882716049382
test,1920,1080,36,24,0.0004166666666666667
test,1920,1080,33,22,0.00035011574074074074
test,1920,1080,28,17,0.00022955246913580247
test,1920,1080,54,33,0.000859375
test,1920,1080,38,27,0.0004947916666666667
test,1920,1080,35,24,0.0004050925925925926
test,1920,1080,29,21,0.00029369212962962964
test,1920,1080,28,24,0.00032407407407407406
test,1920,1080,38,18,0.0003298611111111111
test,1920,1080,29,25,0.00034963348765432097
test,1920,1080,28,21,0.00028356481481481483
test,1920,1080,27,17,0.00022135416666666666
test,1920,1080,35,27,0.0004557291666666667
test,1920,1080,72,33,0.0011458333333333333
test,1920,1080,52,33,0.0008275462962962963
test,1920,1080,54,23,0.0005989583333333333
test,1920,1080,102,41,0.0020167824074074072
test,1920,1080,133,53,0.0033994020061728393
test,1920,1080,95,49,0.002244888117283951
test,1920,1080,131,59,0.0037273341049382717
test,1920,1080,51,22,0.0005410879629629629
test,1920,1080,42,18,0.00036458333333333335
test,1920,1080,18,13,0.00011284722222222222
test,1920,1080,26,15,0.0001880787037037037
test,1920,1080,19,12,0.0001099537037037037
test,1920,1080,21,13,0.00013165509259259258
test,1920,1080,25,20,0.00024112654320987653
test,1920,1080,58,42,0.0011747685185185186
test,1920,1080,46,28,0.000621141975308642
test,1920,1080,49,24,0.0005671296296296297
test,1920,1080,72,36,0.00125
test,1920,1080,36,29,0.0005034722222222222
test,1920,1080,35,22,0.0003713348765432099
test,1920,1080,37,22,0.000392554012345679
test,1920,1080,38,27,0.0004947916666666667
test,1920,1080,33,27,0.0004296875
test,1920,1080,32,18,0.0002777777777777778
test,1920,1080,30,23,0.0003327546296296296
test,1920,1080,38,17,0.00031153549382716047
test,1920,1080,31,15,0.00022424768518518518
test,1920,1080,32,16,0.0002469135802469136
test,1920,1080,42,27,0.000546875
test,1920,1080,39,18,0.0003385416666666667
test,1920,1080,34,22,0.0003607253086419753
test,1920,1080,32,19,0.0002932098765432099
test,1920,1080,38,19,0.0003481867283950617
test,1920,1080,39,21,0.0003949652777777778
test,1920,1080,48,27,0.000625
test,1920,1080,25,11,0.0001326195987654321
test,1920,1080,34,19,0.00031153549382716047
test,1920,1080,36,19,0.0003298611111111111
test,1920,1080,24,18,0.00020833333333333335
test,1920,1080,37,23,0.00041039737654320987
test,1920,1080,35,17,0.0002869405864197531
test,1920,1080,34,19,0.00031153549382716047
test,1920,1080,41,19,0.00037567515432098764
test,1920,1080,38,19,0.0003481867283950617
test,1920,1080,39,22,0.00041377314814814814
test,1920,1080,38,16,0.0002932098765432099
test,1920,1080,32,22,0.00033950617283950616
test,1920,1080,39,20,0.0003761574074074074
test,1920,1080,33,23,0.0003660300925925926
test,1920,1080,51,31,0.0007624421296296296
test,1920,1080,39,19,0.00035734953703703704
test,1920,1080,50,32,0.0007716049382716049
test,1920,1080,40,24,0.000462962962962963
test,1920,1080,44,37,0.000785108024691358
test,1920,1080,37,24,0.00042824074074074075
test,1920,1080,39,20,0.0003761574074074074
test,1920,1080,35,21,0.00035445601851851854
test,1920,1080,59,31,0.0008820408950617284
test,1920,1080,132,65,0.004137731481481482
test,1920,1080,58,29,0.0008111496913580247
test,1920,1080,32,28,0.0004320987654320988
test,1920,1080,32,21,0.00032407407407407406
test,1920,1080,29,13,0.0001818094135802469
test,1920,1080,25,15,0.0001808449074074074
test,1920,1080,30,15,0.00021701388888888888
test,1920,1080,34,21,0.0003443287037037037
test,1920,1080,45,26,0.0005642361111111111
test,1920,1080,33,18,0.00028645833333333333
test,1920,1080,41,25,0.0004943094135802469
test,1920,1080,27,15,0.0001953125
test,1920,1080,34,14,0.00022955246913580247
test,1920,1080,48,26,0.0006018518518518519
test,1920,1080,38,18,0.0003298611111111111
test,1920,1080,43,23,0.0004769483024691358
test,1920,1080,38,20,0.00036651234567901237
test,1920,1080,36,13,0.00022569444444444443
test,1920,1080,30,13,0.0001880787037037037
test,1920,1080,31,19,0.00028404706790123455
test,1920,1080,22,11,0.00011670524691358024
test,1920,1080,27,14,0.00018229166666666667
test,1920,1080,32,22,0.00033950617283950616
test,1920,1080,26,15,0.0001880787037037037
test,1920,1080,32,17,0.0002623456790123457
test,1920,1080,43,26,0.000539158950617284
test,1920,1080,33,21,0.00033420138888888887
test,1920,1080,25,13,0.00015673225308641974
test,1920,1080,25,17,0.00020495756172839505
test,1920,1080,31,13,0.0001943479938271605
test,1920,1080,32,25,0.00038580246913580245
test,1920,1080,50,14,0.00033757716049382714
test,1920,1080,56,26,0.0007021604938271605
test,1920,1080,46,19,0.0004214891975308642
test,1920,1080,32,14,0.0002160493827160494
test,1920,1080,22,12,0.0001273148148148148
test,1920,1080,29,16,0.00022376543209876544
test,1920,1080,40,20,0.00038580246913580245
test,1920,1080,51,26,0.0006394675925925926
test,1920,1080,61,37,0.0010884452160493828
test,1920,1080,53,22,0.0005623070987654321
test,1920,1080,49,18,0.0004253472222222222
test,1920,1080,35,13,0.00021942515432098766
test,1920,1080,19,8,7.330246913580247e-05
test,1920,1080,19,10,9.162808641975309e-05
test,1920,1080,21,11,0.00011140046296296297
test,1920,1080,29,18,0.0002517361111111111
test,1920,1080,50,36,0.0008680555555555555
test,1920,1080,17,9,7.378472222222222e-05
test,1920,1080,26,16,0.00020061728395061727
test,1920,1080,13,5,3.134645061728395e-05
test,1920,1080,17,11,9.018132716049383e-05
test,1920,1080,36,22,0.00038194444444444446
test,1920,1080,21,10,0.00010127314814814815
test,1920,1080,31,11,0.0001644483024691358
test,1920,1080,30,18,0.00026041666666666666
test,1920,1080,35,19,0.0003206983024691358
test,1920,1080,25,12,0.00014467592592592592
test,1920,1080,26,14,0.00017554012345679014
test,1920,1080,27,10,0.00013020833333333333
test,1920,1080,71,25,0.0008559992283950617
test,1920,1080,26,9,0.00011284722222222222
test,1920,1080,45,25,0.0005425347222222222
test,1920,1080,28,15,0.0002025462962962963
test,1920,1080,45,27,0.0005859375
test,1920,1080,37,17,0.0003033371913580247
test,1920,1080,61,37,0.0010884452160493828
test,1920,1080,39,18,0.0003385416666666667
test,1920,1080,43,19,0.0003940007716049383
test,1920,1080,23,14,0.0001552854938271605
test,1920,1080,28,12,0.00016203703703703703
test,1920,1080,24,12,0.0001388888888888889
test,1920,1080,30,13,0.0001880787037037037
test,1920,1080,26,15,0.0001880787037037037
test,1920,1080,33,18,0.00028645833333333333
test,1920,1080,34,12,0.00019675925925925926
test,1920,1080,36,14,0.00024305555555555555
test,1920,1080,54,17,0.0004427083333333333
test,1920,1080,47,18,0.00040798611111111114
test,1920,1080,44,21,0.00044560185185185187
test,1920,1080,44,27,0.0005729166666666667
test,1920,1080,31,15,0.00022424768518518518
test,1920,1080,50,41,0.0009886188271604939
test,1920,1080,35,19,0.0003206983024691358
test,1920,1080,41,23,0.00045476466049382714
test,1920,1080,39,18,0.0003385416666666667
test,1920,1080,39,20,0.0003761574074074074
test,1920,1080,38,25,0.0004581404320987654
test,1920,1080,43,21,0.00043547453703703706
test,1920,1080,36,29,0.0005034722222222222
test,1920,1080,17,8,6.558641975308642e-05
test,1920,1080,17,10,8.198302469135803e-05
test,1920,1080,40,17,0.0003279320987654321
test,1920,1080,28,11,0.00014853395061728396
test,1920,1080,23,9,9.98263888888889e-05
test,1920,1080,35,12,0.0002025462962962963
test,1920,1080,51,25,0.0006148726851851852
test,1920,1080,51,15,0.0003689236111111111
test,1920,1080,28,13,0.00017554012345679014
test,1920,1080,41,14,0.0002768132716049383
